,datetime,datenum,avg_power,max_power,avg_energy,minute_diff,energy_diff,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,predicted_time_diff
134,21-Nov-2021 14:07:00,738481.588194444,2789.77,2815.7,350.89,8,0.0500000000000114,50.7208333333333,34.7125,54612,67.0270833333333,25.00625,25.3129166666667,8.371998
135,21-Nov-2021 14:15:00,738481.59375,2934.2,2955.8,350.94,11,0.160000000000025,50.9787878787879,34.6075757575758,54612,68.0393939393939,25.0272727272727,25.3616666666667,8.478405
136,21-Nov-2021 14:26:00,738481.601388889,2809.9,2862.0,351.1,10,0.089999999999975,52.5216666666667,34.6,54612,68.6033333333333,25.0733333333333,25.428,8.676624
137,21-Nov-2021 14:36:00,738481.608333333,2961.83,3078.1,351.19,12,0.149999999999977,52.3541666666667,34.7069444444444,54612,68.1347222222222,25.0819444444444,25.4245833333333,8.62514
138,21-Nov-2021 14:48:00,738481.616666667,2831.37,2880.4,351.34,10,0.07000000000005,52.6633333333333,34.7616666666667,54612,68.8166666666667,25.0916666666667,25.453,8.738448
139,21-Nov-2021 14:58:00,738481.623611111,2938.3,3030.3,351.41,12,0.149999999999977,51.6069444444444,34.6902777777778,54612,69.0597222222222,25.0708333333333,25.43625,8.685368
140,21-Nov-2021 15:10:00,738481.631944444,2816.13,2854.4,351.56,22,0.189999999999998,52.5166666666667,34.7416666666667,54612,68.5212121212121,25.0636363636364,25.4144696969697,8.700513
141,21-Nov-2021 15:32:00,738481.647222222,2985.53,3263.2,351.75,11,0.100000000000023,51.6712121212121,34.7136363636364,54612,68.1833333333333,25.0681818181818,25.4109090909091,8.567552
142,21-Nov-2021 15:43:00,738481.654861111,3008.13,3109.7,351.85,9,0.149999999999977,52.3555555555556,34.6259259259259,54612,66.8055555555556,24.9888888888889,25.2872222222222,8.518111
143,21-Nov-2021 15:52:00,738481.661111111,2751.85,2803.4,352.0,13,0.089999999999975,53.3103896103896,34.4454545454545,54612,66.5461538461539,24.8974358974359,25.1796153846154,8.629151
144,21-Nov-2021 16:05:00,738481.670138889,2812.83,2890.4,352.09,11,0.0900000000000318,53.430303030303,34.1772727272727,54612,68.7651515151515,24.9939393939394,25.3442424242424,8.742526
145,21-Nov-2021 16:16:00,738481.677777778,3024.4,3151.1,352.18,19,0.149999999999977,54.3859649122807,34.1271929824562,54612,69.140350877193,25.019298245614,25.3821929824561,8.8652725
146,21-Nov-2021 16:35:00,738481.690972222,2785.8,2836.7,352.33,48,0.330000000000041,57.0621527777778,33.8642361111111,54612,69.3392361111111,24.9670138888889,25.3298958333333,9.178581
147,21-Nov-2021 17:23:00,738481.724305556,2902.8,3057.9,352.66,22,0.119999999999948,61.8174242424242,33.2507575757576,54612,70.1396946564885,24.9740458015267,25.3582442748092,9.7045965
148,21-Nov-2021 17:45:00,738481.739583333,2877.0,2881.5,352.78,19,0.140000000000043,64.4684210526316,32.8535087719298,54612,69.7701754385965,24.9833333333333,25.3583333333333,9.881331
149,21-Nov-2021 18:04:00,738481.752777778,2738.5,2795.2,352.92,18,0.109999999999957,65.6759259259259,32.4601851851852,54612,69.5842592592593,24.9796296296296,25.3493518518519,9.892821
150,21-Nov-2021 18:22:00,738481.765277778,2818.45,2922.6,353.03,16,0.120000000000005,66.6677083333333,32.2229166666667,54612,69.825,24.9802083333333,25.3564583333333,9.954502
151,21-Nov-2021 18:38:00,738481.776388889,2715.13,2815.5,353.15,15,0.0800000000000409,66.7577777777778,32.0811111111111,54612,70.8411111111111,25.03,25.4381111111111,9.989846
152,21-Nov-2021 18:53:00,738481.786805556,2759.43,2907.6,353.23,16,0.0999999999999659,67.634375,31.7572916666667,54612,70.0395833333333,24.9864583333333,25.3692708333333,9.952368
153,24-Nov-2021 11:11:00,738484.465972222,1740.03,83.6,366.94,34,0.0699999999999932,63.1549019607843,28.9642156862745,54612,70.5453201970443,28.0891625615763,30.914433497537,7.7211876
154,24-Nov-2021 11:45:00,738484.489583333,2434.13,2733.2,367.01,23,0.100000000000023,61.5847826086957,29.2760869565217,54612,70.3386861313869,28.1,30.9078832116788,7.6336174
155,24-Nov-2021 12:08:00,738484.505555556,2660.77,2732.7,367.11,21,0.110000000000014,60.1103174603175,29.7174603174603,54612,70.231746031746,28.0968253968254,30.8868253968254,7.5926104
156,24-Nov-2021 12:29:00,738484.520138889,2582.67,2609.4,367.22,7,0.0699999999999932,60.6285714285714,29.8071428571428,54612,70.1642857142857,28.1,30.8830952380952,7.623149
157,24-Nov-2021 12:36:00,738484.525,2569.43,2620.7,367.29,21,0.189999999999998,60.631746031746,29.8801587301587,54612,69.7776,28.0688,30.76952,7.584304
158,24-Nov-2021 12:57:00,738484.539583333,2702.6,2834.3,367.48,14,0.109999999999957,62.3738095238095,29.4142857142857,54612,70.0785714285714,27.9440476190476,30.5691666666667,7.7279453
159,24-Nov-2021 13:11:00,738484.549305556,2726.45,2821.9,367.59,31,0.260000000000048,62.6666666666667,29.5827956989247,54612,69.9672043010753,27.9822580645161,30.6282795698925,7.7330465
160,24-Nov-2021 13:42:00,738484.570833333,2564.27,2584.9,367.85,16,0.109999999999957,61.9729166666667,30.1166666666667,54612,70.009375,27.9958333333333,30.659375,7.7677956
161,24-Nov-2021 13:58:00,738484.581944444,2564.17,2614.0,367.96,17,0.129999999999995,62.4303921568628,29.9254901960784,54612,70.1343137254902,27.9941176470588,30.6736274509804,7.7892265
162,24-Nov-2021 14:15:00,738484.59375,2553.95,2562.2,368.09,16,0.0900000000000318,62.865625,29.8166666666667,54612,70.3333333333334,28.0072916666667,30.725,7.8262577
163,24-Nov-2021 14:31:00,738484.604861111,2693.43,2853.0,368.18,35,0.25,62.7258373205742,29.878947368421,54612,70.3019047619048,28.0985714285714,30.9002380952381,7.779892
164,24-Nov-2021 15:06:00,738484.629166667,2571.15,2575.3,368.43,17,0.0999999999999659,63.1676470588235,29.9421568627451,54612,70.3450980392157,28.1,30.9097058823529,7.8211985
165,24-Nov-2021 15:23:00,738484.640972222,2719.6,2876.1,368.53,18,0.130000000000052,62.5018518518518,30.0435185185185,54612,70.3509259259259,28.1,30.9094444444444,7.7971897
166,24-Nov-2021 15:41:00,738484.653472222,2653.1,2825.1,368.66,18,0.109999999999957,61.9157407407407,30.2361111111111,54612,70.188785046729,28.1,30.884953271028,7.7630606
167,24-Nov-2021 15:59:00,738484.665972222,2815.95,2882.2,368.77,30,0.129999999999995,61.8872222222222,30.0627777777778,54612,63.8811111111111,26.8244444444444,28.1645555555556,7.5968733
168,24-Nov-2021 16:29:00,738484.686805556,2792.8,2823.8,368.9,24,0.140000000000043,62.5402777777778,29.6965277777778,54612,64.6090277777778,26.4020833333333,27.6033333333333,7.8255587
169,24-Nov-2021 16:53:00,738484.703472222,2708.07,2869.5,369.04,40,0.139999999999986,64.0466666666667,29.3520833333333,54612,66.6133333333333,26.2129166666667,27.452375,8.142298
170,24-Nov-2021 17:33:00,738484.73125,2778.6,2870.3,369.18,30,0.120000000000005,64.7833333333333,29.0094444444445,54612,67.1527777777778,26.1116666666667,27.3398333333333,8.2221
171,24-Nov-2021 18:03:00,738484.752083333,2686.05,2788.6,369.3,33,0.149999999999977,66.7535353535354,28.5868686868687,54612,65.1388888888889,25.6282828282828,26.1485858585859,8.371278
